Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,127.5036392211914,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,129.080078125,97664900
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.99136352539062,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,130.104736328125,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,127.0799560546875,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.90261840820312,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.9618377685547,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,127.0110092163086,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,125.26707458496094,111598500
2021-01-19,127.77999877929688,128.7100067138672,127.0,127.83000183105467,125.9469223022461,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,130.0850372314453,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,134.853759765625,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,137.02134704589844,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,140.81460571289062,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,141.0510711669922,98390600
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.96730041503906,140843800
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,135.0704803466797,142621100
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.01611328125,177523800
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,132.16395568847656,106239800
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.00144958496094,83305400
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.96690368652344,89880900
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,135.3660430908203,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.94668579101562,75693800
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.09474182128906,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,134.20664978027344,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,133.59487915039062,73046600
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,133.33834838867188,64280000
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,133.5751190185547,60145100
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,131.4240264892578,80576300
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,129.10520935058594,97918500
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.99018096923828,96856700
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,128.1480712890625,87668800
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,124.32937622070312,103916400
2021-02-23,123.76000213623048,126.70999908447266,118.38999938964844,125.86000061035156,124.19123840332033,158273000
2021-02-24,124.94000244140624,125.55999755859376,122.2300033569336,125.3499984741211,123.68799591064452,111039900
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376952,119.38579559326172,148199500
2021-02-26,122.58999633789062,124.8499984741211,121.1999969482422,121.26000213623048,119.6522216796875,164560400
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,126.09564208984376,116307900
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623048,125.12000274658205,123.4610595703125,102260900
2021-03-03,124.80999755859376,125.70999908447266,121.83999633789062,122.05999755859376,120.4416275024414,112966300
2021-03-04,121.75,123.5999984741211,118.62000274658205,120.12999725341795,118.5372085571289,178155000
2021-03-05,120.9800033569336,121.94000244140624,117.56999969482422,121.41999816894533,119.81009674072266,153766600
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,114.81719207763672,154376600
2021-03-09,119.02999877929688,122.05999755859376,118.79000091552734,121.08999633789062,119.48448944091795,129525800
2021-03-10,121.69000244140624,122.16999816894533,119.4499969482422,119.9800033569336,118.3892059326172,111943300
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623048,121.95999908447266,120.34294891357422,103026500
2021-03-12,120.4000015258789,121.16999816894533,119.16000366210938,121.02999877929688,119.4252700805664,88105100
2021-03-15,121.41000366210938,124.0,120.41999816894533,123.98999786376952,122.34603118896484,92403800
2021-03-16,125.6999969482422,127.22000122070312,124.72000122070312,125.56999969482422,123.90509033203124,115227900
2021-03-17,124.0500030517578,125.86000061035156,122.33999633789062,124.76000213623048,123.10582733154295,111932600
2021-03-18,122.87999725341795,123.18000030517578,120.31999969482422,120.52999877929688,118.93190002441406,121229700
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376952,118.39906311035156,185549500
2021-03-22,120.33000183105467,123.87000274658205,120.26000213623048,123.38999938964844,121.75398254394533,111912300
2021-03-23,123.33000183105467,124.23999786376952,122.13999938964844,122.54000091552734,120.91526794433594,95467100
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,118.49773406982422,88530500
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.99110412597656,98844700
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894533,121.20999908447266,119.6028823852539,94071200
2021-03-29,121.6500015258789,122.58000183105467,120.7300033569336,121.38999938964844,119.78050231933594,80819200
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,118.31024169921876,85671900
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,120.5304183959961,118323800
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376952,123.0,121.36915588378906,75089100
2021-04-05,123.87000274658205,126.16000366210938,123.06999969482422,125.9000015258789,124.23070526123048,88651200
2021-04-06,126.5,127.12999725341795,125.6500015258789,126.20999908447266,124.53660583496094,80171300
2021-04-07,125.83000183105467,127.91999816894533,125.13999938964844,127.9000015258789,126.20418548583984,83466700
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,128.631591796875,88844600
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,131.23655700683594,106686700
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,129.49990844726562,91420000
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,132.64761352539062,91266500
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,130.27943420410156,87222800
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,132.71669006347656,89347100
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,132.38121032714844,84922400
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,133.0521697998047,94264200
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,131.34510803222656,94812300
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,131.72991943359375,68847100
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,130.19064331054688,84566500
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,132.5390625,78657500
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,132.9337615966797,66905100
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,132.60812377929688,66015800
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,131.8088836669922,107760100
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,131.71017456054688,151101000
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,129.7169952392578,109839500
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,130.7826385498047,75135100
2021-05-04,131.19000244140625,131.49000549316406,126.6999969482422,127.8499984741211,126.15485382080078,137564700
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,126.40154266357422,84000900
2021-05-06,127.88999938964844,129.75,127.12999725341795,129.74000549316406,128.01979064941406,78128300
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,128.70181274414062,78973300
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859376,126.8499984741211,125.38072967529295,88071200
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,124.45160675048828,126142800
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,121.34796905517578,112172300
2021-05-13,124.58000183105467,126.1500015258789,124.26000213623048,124.97000122070312,123.52249908447266,105861300
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.4499969482422,125.97377014160156,81918000
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894533,126.2699966430664,124.80742645263672,74244600
2021-05-18,126.55999755859376,126.98999786376952,124.77999877929688,124.8499984741211,123.40387725830078,63342900
2021-05-19,123.16000366210938,124.91999816894533,122.86000061035156,124.69000244140624,123.24573516845705,92612000
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859376,125.83538055419922,76857100
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,123.9771728515625,79295400
2021-05-24,126.01000213623048,127.94000244140624,125.94000244140624,127.0999984741211,125.6278305053711,63092900
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,125.43014526367188,72009500
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894533,126.8499984741211,125.38072967529295,56575900
2021-05-27,126.44000244140624,127.63999938964844,125.08000183105467,125.27999877929688,123.8289031982422,94625600
2021-05-28,125.56999969482422,125.8000030517578,124.5500030517578,124.61000061035156,123.16667175292967,71311100
2021-06-01,125.08000183105467,125.3499984741211,123.94000244140624,124.27999877929688,122.84049224853516,67637100
2021-06-02,124.27999877929688,125.23999786376952,124.0500030517578,125.05999755859376,123.6114501953125,59278900
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341795,123.54000091552734,122.10905456542967,76229200
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,124.43184661865234,75169300
2021-06-07,126.16999816894533,126.31999969482422,124.83000183105467,125.9000015258789,124.44172668457033,71057600
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376952,125.2719955444336,74403800
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341795,125.657470703125,56877900
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140624,126.11000061035156,124.64927673339844,71186400
2021-06-11,126.52999877929688,127.44000244140624,126.0999984741211,127.3499984741211,125.87491607666016,53522400
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,128.96865844726562,96906500
2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,128.13839721679688,62746300
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,128.64251708984375,91815000
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,130.26348876953125,96721700
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,128.94891357421875,108953300
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,130.76760864257812,79663300
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,132.42813110351562,74783600
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,132.15138244628906,60214200
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,131.86471557617188,68711000
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,131.5681915283203,70783700
2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,133.21885681152344,62111300
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,134.7509002685547,64556100
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,135.37364196777344,63261400
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,138.4600067138672,135.68003845214844,52485800
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,138.33889770507812,78852600
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,140.37501525878906,108181800
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,142.89547729492188,104911600
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,141.5808868408203,105575500
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,143.42921447753906,99890800
2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,142.8262939453125,76299700
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.9530792236328,100827100
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,147.4224395751953,127050800
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,146.7601776123047,106820300
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,144.6943817138672,93251400
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.80003356933594,121434600
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,144.45716857910156,96350000
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,143.71585083007812,74993500
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,145.09962463378906,77338200
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.83924865722656,71447400
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,147.26425170898438,72434100
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,145.07000732421875,104818600
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,143.3007049560547,118931200
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.9530792236328,56699500
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,144.1705322265625,70440600
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.83445739746094,62880000
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,145.6531524658203,64786600
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,145.24789428710938,56368300
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,145.35662841796875,46397700
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,144.6636962890625,54126800
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.61419677734375,48908700
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,144.12916564941406,69023100
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,144.38653564453125,48493500
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,147.38592529296875,72282600
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,147.59381103515625,59375000
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.5933837890625,103296000
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,148.6727752685547,92229700
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.8814697265625,86326000
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,145.21804809570312,86960300
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,146.69302368164062,60549600
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,148.19764709472656,60131800
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,148.10855102539062,48606400
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.8612823486328,58991300
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,146.04954528808594,48597200
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,147.09886169433594,55802400
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,151.5731964111328,90956700
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,150.29623413085938,86453100
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.96932983398438,80313700
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,152.0978240966797,71115500
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,152.74127197265625,57808700
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,155.10711669921875,82278300
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,153.5430908203125,74420200
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,152.51361083984375,57305700
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,147.46510314941406,140893200
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,148.0392608642578,102404300
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,146.62368774414062,109296300
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,147.5244903564453,83281300
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,147.2869110107422,68034100
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,144.5845184326172,129868800
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,141.49603271484375,123478900
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.98106384277344,75834000
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,144.37664794921875,76404300
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,145.3467559814453,64838200
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,145.43582153320312,53477900
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.90147399902344,74150700
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,140.4764404296875,108972300
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,141.3871612548828,74602000
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,140.07058715820312,89056700
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,141.20895385742188,94639600
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.7344207763672,98322000
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,139.68450927734375,80861100
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.5655059814453,83221100
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,141.84251403808594,61732700
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.4564208984375,58773200
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.20499420166016,141.36734008789062,64452200
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.08047485351562,73035900
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.48654174804688,78762700
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,142.30775451660156,69907100
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,143.3768310546875,67940300
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,145.06954956054688,85589200
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,147.25721740722656,76378900
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,147.752197265625,58418800
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.96995544433594,61421000
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,147.18792724609375,58883400
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,147.13845825195312,50720600
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,147.8115997314453,60893400
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,147.34634399414062,56094900
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,151.0287628173828,100077900
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,148.2867431640625,124953200
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,147.45521545410156,74588300
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,148.5045166015625,69122000
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,149.9596710205078,54511500
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,149.4350128173828,60394600
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.97032165527344,65463900
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,149.13760375976562,55020900
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,149.50440979003906,56787900
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,149.33999633789062,146.639404296875,65187100
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,146.58985900878906,41000000
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,148.69154357910156,63804000
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.70144653320312,59222800
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,149.69276428222656,59256200
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,152.1612091064453,88807000
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,156.50326538085938,137827700
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,159.16009521484375,117305600
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,159.62603759765625,117467900
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,160.0126190185547,96041900
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,160.53807067871094,69463600
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,155.4524688720703,76959800
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.85276794433594,88748200
